timestamp,real_time,FR_0_position,FR_1_position,FR_2_position,FL_0_position,FL_1_position,FL_2_position,RR_0_position,RR_1_position,RR_2_position,RL_0_position,RL_1_position,RL_2_position,timing_drift_ms,actual_loop_time_ms,target_loop_time_ms
0.2,9.775161743164062e-05,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.48361938385543,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.0591278076171875,19.997119903564453,20.0
0.22,0.02007269859313965,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.05841255187988281,19.997596740722656,20.0
0.24,0.04007267951965332,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.3412517479295,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.05817413330078125,19.99807357788086,20.0
0.26,0.06007242202758789,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.3412517479295,-159.48361938385543,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.057697296142578125,19.99807357788086,20.0
0.28,0.08007597923278809,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.48361938385543,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.058650970458984375,19.999265670776367,20.0
0.3,0.10007333755493164,-15.474189715635749,69.55058688418924,-159.1829271358348,19.786839459473498,66.3412517479295,-159.48361938385543,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.05793571472167969,19.997835159301758,20.0
0.32,0.1200876235961914,-15.470719979537382,69.55058688418924,-159.18060487151698,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.05936622619628906,19.99950408935547,20.0
0.34,0.14007973670959473,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.48361938385543,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.059604644775390625,19.99807357788086,20.0
0.36,0.1600782871246338,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.48361938385543,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.05888938903808594,19.997358322143555,20.0
0.38,0.18007278442382812,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3540916764353,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.05888938903808594,19.997596740722656,20.0
0.4,0.2000720500946045,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.48361938385543,14.412505111048967,70.92799698315986,-159.34946080817804,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.05817413330078125,19.997596740722656,20.0
0.42,0.22009754180908203,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.062465667724609375,20.000934600830078,20.0
0.44,0.24010705947875977,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3517694121175,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.0629425048828125,19.997119903564453,20.0
0.46,0.2601032257080078,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.09222555014084,-165.03489661291832,-0.06318092346191406,19.997119903564453,20.0
0.48,0.2801082134246826,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.062465667724609375,19.995689392089844,20.0
0.5,0.30009913444519043,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03720521685779,-0.06198883056640625,19.99664306640625,20.0
0.52,0.32007598876953125,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.05841255187988281,19.994735717773438,20.0
0.54,0.3400721549987793,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.057220458984375,19.99640464782715,20.0
0.56,0.36006927490234375,-15.474189715635749,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.057220458984375,19.99831199645996,20.0
0.58,0.38005876541137695,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.09222555014084,-165.03489661291832,-0.055789947509765625,19.997358322143555,20.0
