timestamp,real_time,FR_0_target,FR_0_actual,FR_0_error,FR_1_target,FR_1_actual,FR_1_error,FR_2_target,FR_2_actual,FR_2_error,FL_0_target,FL_0_actual,FL_0_error,FL_1_target,FL_1_actual,FL_1_error,FL_2_target,FL_2_actual,FL_2_error,RR_0_target,RR_0_actual,RR_0_error,RR_1_target,RR_1_actual,RR_1_error,RR_2_target,RR_2_actual,RR_2_error,RL_0_target,RL_0_actual,RL_0_error,RL_1_target,RL_1_actual,RL_1_error,RL_2_target,RL_2_actual,RL_2_error
0.8,6.4373016357421875e-06,0.0,5.502705192553984,5.502705192553984,21.0,22.777591466819906,1.7775914668199064,-68.0,-61.316185952902735,6.683814047097265,0.0,-14.384752344903912,-14.384752344903912,9.381867140997525,8.184666908845054,-1.1972002321524702,-76.60602434000184,-71.21597141894594,5.390052921055897,0.0,5.183505693203547,5.183505693203547,41.97503692963032,37.29765498182365,-4.677381947806673,-52.46293560768125,-56.96769137630076,-4.5047557686195105,0.0,-13.940648322427805,-13.940648322427805,-5.249584745763285,0.6522752750516957,5.901860020814981,-87.44413684871355,-80.84512429950573,6.599012549207828
0.802,0.003201723098754883,0.0,5.391679613821781,5.391679613821781,21.0,22.76371252242644,1.7637125224264416,-68.0,-61.3717017304766,6.628298269523398,0.0,-14.29801321131298,-14.29801321131298,9.381867140997525,8.195075263366508,-1.1867918776310162,-76.60602434000184,-71.21365598481731,5.39236835518453,0.0,5.069011232146623,5.069011232146623,41.97503692963032,37.311533926217116,-4.663503003413204,-52.46293560768125,-56.96769137630076,-4.5047557686195105,0.0,-13.860851222354546,-13.860851222354546,-5.249584745763285,0.5967624856855939,5.846347231448879,-87.44413684871355,-80.89370060488285,6.550436243830703
0.804,0.0062448978424072266,0.0,5.304940907117673,5.304940907117673,21.0,22.753305021678635,1.753305021678635,-68.0,-61.4179626017251,6.582037398274899,0.0,-14.235560522863324,-14.235560522863324,9.381867140997525,8.208953353986328,-1.172913787011197,-76.60602434000184,-71.21597141894594,5.390052921055897,0.0,4.982271244782046,4.982271244782046,41.97503692963032,37.325412870610585,-4.649624059019736,-52.46293560768125,-56.96769137630076,-4.5047557686195105,0.0,-13.791459915481802,-13.791459915481802,-5.249584745763285,0.5481887949902549,5.79777354075354,-87.44413684871355,-80.93302200393462,6.51111484477893
0.806,0.009244203567504883,0.0,5.225141245723475,5.225141245723475,21.0,22.73942607728517,1.7394260772851702,-68.0,-61.46190803884496,6.53809196115504,0.0,-14.176578424285678,-14.176578424285678,9.381867140997525,8.21589282618306,-1.1659743148144646,-76.60602434000184,-71.21597141894594,5.390052921055897,0.0,4.899004408610421,4.899004408610421,41.97503692963032,37.339288399909464,-4.635748529720857,-52.46293560768125,-56.96769137630076,-4.5047557686195105,0.0,-13.735944137907937,-13.735944137907937,-5.249584745763285,0.5065542029656785,5.756138948728964,-87.44413684871355,-80.97465200692585,6.469484841787704
0.808,0.012273073196411133,0.0,5.141872275117734,5.141872275117734,21.0,22.72901686899007,1.729016868990069,-68.0,-61.50354487202536,6.496455127974642,0.0,-14.114126589609667,-14.114126589609667,9.381867140997525,8.226301180704514,-1.1555659602930106,-76.60602434000184,-71.21365598481731,5.39236835518453,0.0,4.812264421245843,4.812264421245843,41.97503692963032,37.349697608204565,-4.625339321425756,-52.46293560768125,-56.96769137630076,-4.5047557686195105,0.0,-13.676962039330293,-13.676962039330293,-5.249584745763285,0.4614500349252944,5.71103478068858,-87.44413684871355,-81.01398023616679,6.430156612546767
0.81,0.015299558639526367,0.0,5.06554192293508,5.06554192293508,21.0,22.715139632143895,1.7151396321438952,-68.0,-61.54286627107712,6.4571337289228765,0.0,-14.05514449103202,-14.05514449103202,9.381867140997525,8.236710388999613,-1.1451567519979111,-76.60602434000184,-71.21365598481731,5.39236835518453,0.0,4.728994169979633,4.728994169979633,41.97503692963032,37.363576552598026,-4.611460377032294,-52.46293560768125,-56.96769137630076,-4.5047557686195105,0.0,-13.617979940752647,-13.617979940752647,-5.249584745763285,0.4128763709103818,5.662461116673668,-87.44413684871355,-81.05098620108991,6.393150647623642
0.812,0.01833796501159668,0.0,4.992681306850792,4.992681306850792,21.0,22.708200159947165,1.7082001599471646,-68.0,-61.58681170819698,6.413188291803017,0.0,-14.003101010877463,-14.003101010877463,9.381867140997525,8.2436490074227,-1.1382181335748243,-76.60602434000184,-71.21597141894594,5.390052921055897,0.0,4.645727333808008,4.645727333808008,41.97503692963032,37.37398576089313,-4.601051168737193,-52.46293560768125,-56.96306392313808,-4.500128315456827,0.0,-13.552058369978269,-13.552058369978269,-5.249584745763285,0.35736358154428005,5.606948327307565,-87.44413684871355,-81.0926230342703,6.351513814443251
0.8140000000000001,0.02137446403503418,0.0,4.916351381554961,4.916351381554961,21.0,22.69432292310099,1.6943229231009909,-68.0,-61.62382450330928,6.3761754966907205,0.0,-13.940649176201452,-13.940649176201452,9.381867140997525,8.2540582157178,-1.1278089252797248,-76.60602434000184,-71.21597141894594,5.390052921055897,0.0,4.558987346443431,4.558987346443431,41.97503692963032,37.38439496918823,-4.590641960442092,-52.46293560768125,-56.96537594217212,-4.5024403344908706,0.0,-13.493076271400625,-13.493076271400625,-5.249584745763285,0.3053203415135597,5.554905087276845,-87.44413684871355,-81.14119250945826,6.302944339255291
0.8160000000000001,0.024492740631103516,0.0,4.836551720160763,4.836551720160763,21.0,22.68391371480589,1.6839137148058896,-68.0,-61.65851503410378,6.341484965896221,0.0,-13.874727605427074,-13.874727605427074,9.381867140997525,8.267936306337619,-1.1139308346599055,-76.60602434000184,-71.21597141894594,5.390052921055897,0.0,4.47571709517722,4.47571709517722,41.97503692963032,37.39480417748332,-4.580232752146998,-52.46293560768125,-56.96306392313808,-4.500128315456827,0.0,-13.437563908921346,-13.437563908921346,-5.249584745763285,0.24980755214745792,5.4993922979107435,-87.44413684871355,-81.1851447767673,6.258992071946253
0.8180000000000001,0.027521133422851562,0.0,4.760221794864932,4.760221794864932,21.0,22.670034770412425,1.6700347704124248,-68.0,-61.69089696095881,6.30910303904119,0.0,-13.815745506849428,-13.815745506849428,9.381867140997525,8.278344660859071,-1.1035224801384533,-76.60602434000184,-71.21365598481731,5.39236835518453,0.0,4.392450259005595,4.392450259005595,41.97503692963032,37.401740234585475,-4.573296695044846,-52.46293560768125,-56.96306392313808,-4.500128315456827,0.0,-13.382051546442067,-13.382051546442067,-5.249584745763285,0.20470341078750023,5.454288156550786,-87.44413684871355,-81.23371425195526,6.210422596758292
0.8200000000000001,0.030597925186157227,0.0,4.680422133470734,4.680422133470734,24.383997306236218,22.663097005762985,-1.7209003004732324,-65.49333532871391,-61.725594321942474,3.7677410067714376,0.0,-13.760232290596504,-13.760232290596504,6.41879475559848,8.288753015380525,1.8699582597820452,-78.80089277363076,-71.21597141894594,7.584921354684823,0.0,4.312649743837751,4.312649743837751,43.94048376068977,37.412149442880576,-6.528334317809197,-51.00704906615574,-56.96075190410403,-5.953702837948292,0.0,-13.330008920061156,-13.330008920061156,-5.834872528474468,0.14572107208601712,5.980593600560485,-87.87768335442554,-81.28229055733239,6.5953927970931545
0.8220000000000001,0.033659934997558594,0.0,4.60409178128808,4.60409178128808,24.383997306236218,22.64574832527115,-1.7382489809650679,-65.49333532871391,-61.755667644858036,3.737667683855875,0.0,-13.708189664215592,-13.708189664215592,6.41879475559848,8.302631959773992,1.8838372041755118,-78.80089277363076,-71.21828002288541,7.582612750745355,0.0,4.232849228669907,4.232849228669907,43.94048376068977,37.4190889150773,-6.52139484561247,-51.00704906615574,-56.96306392313808,-5.956014856982343,0.0,-13.277966293680244,-13.277966293680244,-5.834872528474468,0.09367783205529671,5.928550360529765,-87.87768335442554,-81.32392056032361,6.553762794101928
