timestamp,real_time,FR_0_position,FR_1_position,FR_2_position,FL_0_position,FL_1_position,FL_2_position,RR_0_position,RR_1_position,RR_2_position,RL_0_position,RL_1_position,RL_2_position,timing_drift_ms,actual_loop_time_ms,target_loop_time_ms
0.2,0.00011324882507324219,-15.470719979537382,69.55405662028761,-159.1829271358348,19.790309195571865,66.3412517479295,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3540916764353,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.07891654968261719,19.99044418334961,20.0
0.22,0.02008962631225586,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.3412517479295,-159.4859279877949,14.412505111048967,70.92799698315986,-159.34946080817804,-17.89593573870132,74.10957423063267,-165.03720521685779,-0.08535385131835938,20.002365112304688,20.0
0.24,0.04010200500488281,-15.470719979537382,69.55058688418924,-159.18523573977424,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03720521685779,-0.08749961853027344,19.994497299194336,20.0
0.26,0.060048818588256836,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.061511993408203125,19.969940185546875,20.0
0.28,0.08007574081420898,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03720521685779,-0.08249282836914062,20.016908645629883,20.0
0.3,0.10008716583251953,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.080108642578125,19.992828369140625,20.0
0.32,0.1201019287109375,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.0782012939453125,19.993305206298828,20.0
0.34,0.14008021354675293,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.08440017700195312,20.000934600830078,20.0
0.36,0.16005420684814453,-15.470719979537382,69.55058688418924,-159.18523573977424,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03720521685779,-0.05984306335449219,19.97208595275879,20.0
0.38,0.18010258674621582,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.08106231689453125,20.01810073852539,20.0
0.4,0.2000751495361328,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.3412517479295,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.064849853515625,19.97971534729004,20.0
0.42,0.22013640403747559,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.11134147644042969,20.038366317749023,20.0
0.44,0.24010658264160156,-15.467250243439015,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.10466575622558594,19.982576370239258,20.0
0.46,0.2600874900817871,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.3412517479295,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.06937980651855469,19.957780838012695,20.0
0.48,0.2801332473754883,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3540916764353,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.10204315185546875,20.026445388793945,20.0
0.5,0.3001093864440918,-15.470719979537382,69.55405662028761,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.09751319885253906,19.9887752532959,20.0
0.52,0.32004499435424805,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.3412517479295,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.062465667724609375,19.962072372436523,20.0
0.54,0.3400704860687256,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.06175041198730469,19.997835159301758,20.0
0.56,0.36004090309143066,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3540916764353,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.059604644775390625,19.997358322143555,20.0
0.58,0.3800389766693115,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.3412517479295,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.059604644775390625,19.999265670776367,20.0
0.6,0.400040864944458,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.05984306335449219,19.99974250793457,20.0
0.62,0.42007970809936523,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.08058547973632812,20.01786231994629,20.0
0.64,0.44004178047180176,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.06008148193359375,19.97661590576172,20.0
0.66,0.4600672721862793,-15.470719979537382,69.55058688418924,-159.18523573977424,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.05888938903808594,19.99831199645996,20.0
0.68,0.4800410270690918,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.059604644775390625,19.999980926513672,20.0
0.7000000000000001,0.5000803470611572,-15.474189715635749,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.08082389831542969,20.018339157104492,20.0
0.72,0.5200374126434326,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.05984306335449219,19.976377487182617,20.0
0.74,0.5400693416595459,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4882502521127,14.4090353749506,70.93146671925822,-159.3540916764353,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.07796287536621094,20.015478134155273,20.0
0.76,0.5600738525390625,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.07867813110351562,19.99521255493164,20.0
0.78,0.5800375938415527,-15.474189715635749,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.059604644775390625,19.977569580078125,20.0
0.8,0.6000423431396484,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.3412517479295,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3540916764353,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.05984306335449219,19.999265670776367,20.0
0.8200000000000001,0.6200475692749023,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.06222724914550781,20.00141143798828,20.0
0.84,0.6400783061981201,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03720521685779,-0.06651878356933594,20.00141143798828,20.0
0.86,0.660104513168335,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.34946080817804,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.09560585021972656,20.023345947265625,20.0
0.88,0.6800594329833984,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.06890296936035156,19.968271255493164,20.0
0.9,0.7000987529754639,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.08988380432128906,20.01810073852539,20.0
0.92,0.7200939655303955,-15.470719979537382,69.55405662028761,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3540916764353,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.06961822509765625,19.974946975708008,20.0
0.9400000000000001,0.7402245998382568,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3540916764353,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.18310546875,20.109176635742188,20.0
0.96,0.7602176666259766,-15.474189715635749,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.1933574676513672,20.006656646728516,20.0
0.98,0.7802307605743408,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.19693374633789062,19.999265670776367,20.0
1.0,0.8002188205718994,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03720521685779,-0.1895427703857422,19.986867904663086,20.0
1.02,0.8202383518218994,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33431227573277,-159.48361938385543,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.1919269561767578,19.99640464782715,20.0
1.04,0.8402352333068848,-15.474189715635749,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.21076202392578125,20.013809204101562,20.0
1.06,0.8602445125579834,-15.470719979537382,69.55058688418924,-159.18523573977424,19.786839459473498,66.33778201183114,-159.4882502521127,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.20241737365722656,19.986391067504883,20.0
1.08,0.8802454471588135,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.19741058349609375,19.989967346191406,20.0
1.1,0.9001069068908691,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.08845329284667969,19.885540008544922,20.0
1.12,0.9202103614807129,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3540916764353,-17.899405474799686,74.1061044945343,-165.03720521685779,-0.18548965454101562,20.093202590942383,20.0
1.1400000000000001,0.9401938915252686,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.34946080817804,-17.899405474799686,74.10957423063267,-165.03720521685779,-0.17952919006347656,19.990921020507812,20.0
1.16,0.9602000713348389,-15.470719979537382,69.55405662028761,-159.18523573977424,19.790309195571865,66.3412517479295,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03720521685779,-0.1804828643798828,19.99664306640625,20.0
1.18,0.9800825119018555,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.07915496826171875,19.895553588867188,20.0
1.2,1.000077724456787,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.0743865966796875,19.992589950561523,20.0
1.22,1.0200839042663574,-15.474189715635749,69.55058688418924,-159.1829271358348,19.786839459473498,66.33431227573277,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.0782012939453125,20.00117301940918,20.0
1.24,1.0402233600616455,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.1964569091796875,20.11561393737793,20.0
1.26,1.0601885318756104,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.17905235290527344,19.97971534729004,20.0
1.28,1.0802252292633057,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33431227573277,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03720521685779,-0.19550323486328125,20.012378692626953,20.0
1.3,1.1002178192138672,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.19669532775878906,19.99640464782715,20.0
1.32,1.120246171951294,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.1952648162841797,19.992828369140625,20.0
1.34,1.1402602195739746,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.20694732666015625,20.002365112304688,20.0
1.36,1.1602447032928467,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.2105236053466797,19.997835159301758,20.0
1.3800000000000001,1.180222988128662,-15.470719979537382,69.55405662028761,-159.1829271358348,19.790309195571865,66.33431227573277,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.19502639770507812,19.97995376586914,20.0
1.4000000000000001,1.2002558708190918,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.2186298370361328,20.018339157104492,20.0
1.42,1.2201216220855713,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.09512901306152344,19.871950149536133,20.0
1.44,1.2402098178863525,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.1888275146484375,20.090103149414062,20.0
1.46,1.260080099105835,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.07510185241699219,19.88387107849121,20.0
1.48,1.280188798904419,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.17452239990234375,20.097017288208008,20.0
1.5,1.3000819683074951,-15.474189715635749,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.07486343383789062,19.8976993560791,20.0
1.52,1.3200764656066895,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4882502521127,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.0743865966796875,19.99664306640625,20.0
1.54,1.3401825428009033,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03720521685779,-0.16880035400390625,20.091772079467773,20.0
1.56,1.3601837158203125,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.18024444580078125,20.00904083251953,20.0
1.58,1.3801822662353516,-15.474189715635749,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.1723766326904297,19.9892520904541,20.0
1.6,1.4001715183258057,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33431227573277,-159.4859279877949,14.4090353749506,70.93146671925822,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.16570091247558594,19.991159439086914,20.0
1.62,1.4201903343200684,-15.470719979537382,69.55405662028761,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.1842975616455078,20.016193389892578,20.0
1.6400000000000001,1.440183401107788,-15.474189715635749,69.55405662028761,-159.18523573977424,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.1061044945343,-165.03489661291832,-0.17976760864257812,19.993066787719727,20.0
1.6600000000000001,1.460186243057251,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03720521685779,-0.1785755157470703,19.995689392089844,20.0
1.68,1.4802112579345703,-15.474189715635749,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.19240379333496094,20.010948181152344,20.0
1.7,1.5001940727233887,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.1895427703857422,19.994258880615234,20.0
1.72,1.5201749801635742,-15.467250243439015,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03720521685779,-0.17452239990234375,19.982099533081055,20.0
1.74,1.5401232242584229,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.11086463928222656,19.93393898010254,20.0
1.76,1.5601727962493896,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.3412517479295,-159.48361938385543,14.412505111048967,70.93146671925822,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.17023086547851562,20.056962966918945,20.0
1.78,1.5801918506622314,-15.470719979537382,69.55058688418924,-159.18523573977424,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.17380714416503906,20.000457763671875,20.0
1.8,1.600081443786621,-15.474189715635749,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.4090353749506,70.92799698315986,-159.3517694121175,-17.89593573870132,74.1061044945343,-165.03489661291832,-0.07772445678710938,19.90032196044922,20.0
1.82,1.6202218532562256,-15.470719979537382,69.55058688418924,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03720521685779,-0.18596649169921875,20.103931427001953,20.0
1.84,1.6402397155761719,-15.470719979537382,69.55058688418924,-159.18523573977424,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.1926422119140625,20.000934600830078,20.0
1.86,1.660245418548584,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.20122528076171875,20.002126693725586,20.0
1.8800000000000001,1.6802477836608887,-15.470719979537382,69.55405662028761,-159.1829271358348,19.786839459473498,66.33778201183114,-159.4859279877949,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.20551681518554688,19.99831199645996,20.0
1.9000000000000001,1.700263261795044,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03720521685779,-0.20360946655273438,19.989490509033203,20.0
1.92,1.720243215560913,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.4859279877949,14.412505111048967,70.93146671925822,-159.3517694121175,-17.89593573870132,74.10957423063267,-165.03489661291832,-0.2028942108154297,19.993305206298828,20.0
1.94,1.7402675151824951,-15.470719979537382,69.55058688418924,-159.1829271358348,19.790309195571865,66.33778201183114,-159.48361938385543,14.412505111048967,70.92799698315986,-159.3517694121175,-17.899405474799686,74.10957423063267,-165.03489661291832,-0.21195411682128906,20.00260353088379,20.0
