timestamp,elapsed,battery,mode,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_speed,roll,pitch,yaw,footf_0,footf_1,footf_2,footf_3,stability_smooth,speed_score_smooth,time_score_smooth,total_score
2025-10-30T20:32:25.342998,3.794,76.0,0,0.919,0.091,0.309,1.136,0.064,-0.114,-0.047,-0.066,-0.029,0.099,877,892,895,881,465.517523,25.8,-34.0,457.318
2025-10-30T20:32:25.543309,3.995,76.0,2,1.114,0.108,0.311,0.847,0.018,0.217,0.161,-0.058,-0.002,0.114,869,882,886,897,359.548650,27.6,-36.0,351.149
2025-10-30T20:32:25.743663,4.195,76.0,2,1.244,0.116,0.320,0.457,-0.087,0.076,0.209,-0.017,0.036,0.115,867,909,892,895,403.906430,26.4,-38.0,392.306
2025-10-30T20:32:25.944010,4.395,76.0,2,1.280,0.123,0.331,-0.085,0.022,0.015,-0.101,-0.046,0.025,0.126,862,901,893,893,372.361563,21.0,-40.0,353.362
2025-10-30T20:32:26.144355,4.594,76.0,2,1.250,0.116,0.325,-0.340,-0.024,0.010,0.108,-0.037,0.018,0.132,869,909,891,889,411.850199,16.8,-42.0,386.650
2025-10-30T20:32:26.344787,4.795,76.0,2,1.184,0.109,0.318,-0.457,-0.031,0.058,-0.016,-0.042,0.032,0.109,869,928,877,888,445.586074,13.2,-44.0,414.786
2025-10-30T20:32:26.545097,4.996,75.0,2,1.104,0.098,0.325,-0.459,0.020,-0.006,-0.220,0.030,-0.028,0.111,864,905,881,865,505.702254,11.4,-46.0,471.102
2025-10-30T20:32:26.745508,5.194,75.0,2,1.060,0.135,0.317,-0.052,0.333,0.000,0.371,0.036,-0.039,0.112,873,906,890,878,451.821573,10.2,-48.0,414.022
2025-10-30T20:32:26.945950,5.395,75.0,2,1.042,0.209,0.317,0.025,0.471,-0.048,0.027,0.035,-0.033,0.099,879,895,895,899,462.434170,12.6,-50.0,425.034
2025-10-30T20:32:27.146264,5.595,75.0,2,1.044,0.306,0.320,0.055,0.580,0.016,-0.030,0.074,-0.018,0.120,865,901,893,889,380.972572,14.4,-52.0,343.373
2025-10-30T20:32:27.346573,5.794,75.0,2,1.031,0.429,0.314,0.033,0.745,-0.028,0.073,0.104,-0.013,0.110,874,881,890,891,327.049660,15.6,-54.0,288.650
2025-10-30T20:32:27.546882,5.995,75.0,2,1.040,0.602,0.317,0.138,0.907,0.023,-0.511,-0.066,0.012,0.115,877,885,889,888,252.363928,18.0,-56.0,214.364
2025-10-30T20:32:27.747355,6.196,75.0,2,1.021,0.716,0.310,-0.086,0.411,0.153,0.239,-0.062,-0.038,0.130,879,893,891,902,218.446111,18.6,-58.0,179.046
2025-10-30T20:32:27.947793,6.395,75.0,2,1.007,0.757,0.307,-0.036,0.077,0.102,-0.091,-0.107,-0.033,0.125,890,899,894,911,150.418929,16.2,-60.0,106.619
2025-10-30T20:32:28.148154,6.595,75.0,2,1.002,0.758,0.319,-0.000,-0.102,0.041,-0.160,-0.167,-0.012,0.132,880,905,902,934,123.162523,13.2,-62.0,74.363
2025-10-30T20:32:28.348557,6.794,75.0,2,1.009,0.716,0.313,-0.012,-0.379,-0.019,0.268,-0.186,-0.025,0.152,883,901,918,914,110.759450,11.4,-64.0,58.159
2025-10-30T20:32:28.548985,6.995,75.0,2,1.025,0.623,0.317,0.045,-0.574,-0.024,-0.040,-0.166,-0.029,0.127,890,905,904,901,73.535003,9.6,-66.0,17.135
2025-10-30T20:32:28.749410,7.195,75.0,2,1.056,0.493,0.319,-0.076,-0.732,0.054,-0.125,-0.057,-0.041,0.135,889,894,891,890,75.909758,11.4,-68.0,19.310
2025-10-30T20:32:28.949722,7.396,75.0,2,1.087,0.386,0.319,0.264,-0.451,0.027,-0.875,0.048,0.045,0.007,887,889,893,891,106.234304,13.8,-70.0,50.034
2025-10-30T20:32:29.150122,7.595,75.0,2,1.096,0.355,0.329,-0.063,0.018,0.048,-1.384,0.056,-0.012,-0.219,876,895,889,903,158.995750,13.8,-72.0,100.796
2025-10-30T20:32:29.350539,7.794,75.0,2,1.103,0.341,0.317,-0.001,0.019,0.038,-0.928,0.030,-0.020,-0.442,881,877,873,895,306.070939,11.4,-74.0,243.471
2025-10-30T20:32:29.550942,7.995,75.0,2,1.105,0.337,0.311,0.015,0.000,0.031,-1.067,0.017,-0.013,-0.677,866,906,865,877,742.108053,7.8,-76.0,673.908
2025-10-30T20:32:29.751371,8.196,75.0,2,1.107,0.340,0.321,-0.049,0.032,0.018,-1.500,-0.003,-0.024,-0.907,867,896,888,875,1033.828545,4.2,-78.0,960.029
2025-10-30T20:32:29.951684,8.394,74.0,2,1.111,0.346,0.309,-0.023,0.046,-0.019,-1.029,-0.015,-0.037,-1.138,874,910,892,883,1114.394053,1.8,-80.0,1036.194
2025-10-30T20:32:30.152103,8.595,74.0,2,1.120,0.349,0.311,0.008,0.043,-0.052,-1.065,-0.033,-0.034,-1.375,884,903,881,910,1143.094993,1.2,-82.0,1062.295
2025-10-30T20:32:30.352427,8.736,74.0,2,1.124,0.347,0.313,0.087,-0.018,-0.002,0.120,-0.033,-0.048,-1.472,883,914,891,896,1049.429794,1.8,-83.8,967.430
2025-10-30T20:32:30.552898,8.736,74.0,2,1.124,0.347,0.313,0.087,-0.018,-0.002,0.120,-0.033,-0.048,-1.472,883,914,891,896,665.493254,2.4,-85.2,582.693
2025-10-30T20:32:30.753248,8.736,74.0,2,1.124,0.347,0.313,0.087,-0.018,-0.002,0.120,-0.033,-0.048,-1.472,883,914,891,896,392.779846,2.4,-86.2,308.980
2025-10-30T20:32:30.953616,9.376,74.0,2,1.212,0.353,0.318,0.024,0.183,0.056,0.298,0.040,-0.041,-1.464,880,903,890,883,326.413492,3.0,-88.2,241.213
2025-10-30T20:32:31.154034,9.598,74.0,2,1.285,0.373,0.310,-0.264,0.222,0.136,0.008,-0.068,-0.030,-1.477,880,901,902,903,273.742247,4.8,-90.2,188.342
2025-10-30T20:32:31.354465,9.803,74.0,2,1.316,0.433,0.319,-0.373,0.127,0.020,-0.262,-0.111,0.015,-1.465,868,899,896,887,230.673138,6.6,-92.4,144.873
2025-10-30T20:32:31.554831,9.998,74.0,2,1.322,0.517,0.312,-0.480,-0.029,-0.073,0.060,-0.084,-0.003,-1.466,875,904,899,896,199.660919,9.0,-95.0,113.661
2025-10-30T20:32:31.755218,10.215,74.0,2,1.326,0.647,0.312,-0.665,0.048,0.016,0.094,-0.075,-0.015,-1.472,881,906,901,882,174.496499,12.6,-98.0,89.096
2025-10-30T20:32:31.955507,10.395,74.0,2,1.320,0.750,0.317,-0.526,-0.058,0.068,-0.110,-0.046,-0.034,-1.442,861,898,889,907,175.127892,14.4,-100.0,89.528
2025-10-30T20:32:32.155932,10.605,74.0,2,1.319,0.804,0.312,-0.077,0.039,0.055,0.288,-0.059,-0.061,-1.457,877,904,898,910,166.831800,13.2,-102.0,78.032
2025-10-30T20:32:32.356331,10.811,74.0,2,1.332,0.784,0.317,0.272,-0.004,-0.060,-0.075,-0.048,-0.048,-1.443,883,896,896,904,194.546752,12.6,-104.0,103.147
2025-10-30T20:32:32.556754,11.016,74.0,2,1.352,0.706,0.313,0.478,-0.020,0.165,0.093,-0.044,-0.037,-1.425,892,913,901,894,227.303142,12.6,-106.0,133.903
2025-10-30T20:32:32.757090,11.200,74.0,2,1.373,0.604,0.304,0.689,-0.000,0.060,0.057,-0.050,-0.049,-1.428,885,899,888,899,234.474478,12.6,-108.0,139.074
2025-10-30T20:32:32.957522,11.406,74.0,2,1.406,0.442,0.310,0.937,0.025,-0.123,0.011,-0.049,-0.047,-1.411,888,898,893,883,216.568583,15.0,-110.0,121.569
2025-10-30T20:32:33.157840,11.569,74.0,2,1.424,0.335,0.304,0.975,0.017,-0.066,-0.006,-0.040,-0.055,-1.420,882,890,881,886,231.870277,20.4,-112.0,140.270
2025-10-30T20:32:33.358166,11.818,74.0,2,1.481,0.010,0.307,1.195,-0.038,-0.012,0.076,-0.032,-0.037,-1.413,871,878,893,887,270.808495,25.8,-114.0,182.608
2025-10-30T20:32:33.558464,12.003,74.0,2,1.529,-0.184,0.311,1.180,-0.014,-0.109,0.477,-0.034,0.002,-1.398,882,885,891,897,381.112052,30.0,-116.0,295.112
2025-10-30T20:32:33.758753,12.202,74.0,2,1.546,-0.337,0.314,0.467,-0.042,0.380,0.032,-0.039,-0.003,-1.384,890,894,885,881,467.906243,28.8,-118.0,378.706
2025-10-30T20:32:33.958876,12.416,74.0,2,1.560,-0.381,0.319,-0.061,-0.059,0.117,-0.020,-0.030,0.034,-1.393,881,866,878,889,520.272651,24.0,-120.0,424.273
2025-10-30T20:32:34.159176,12.599,73.0,2,1.564,-0.367,0.331,-0.302,0.019,0.112,-0.209,-0.033,0.022,-1.397,873,884,888,891,605.875596,19.8,-122.0,503.676
2025-10-30T20:32:34.359483,12.809,73.0,2,1.553,-0.313,0.326,-0.474,-0.025,-0.029,0.084,-0.036,0.008,-1.387,871,900,888,901,670.881010,15.6,-124.0,562.481
2025-10-30T20:32:34.559778,12.992,73.0,2,1.544,-0.222,0.321,-0.651,0.004,-0.026,0.050,-0.048,0.010,-1.406,871,888,892,895,582.755645,12.6,-126.0,469.356
2025-10-30T20:32:34.760075,13.220,73.0,2,1.518,-0.066,0.328,-0.772,0.021,-0.079,-0.145,-0.040,-0.005,-1.393,873,894,891,900,580.705675,14.4,-128.0,467.106
2025-10-30T20:32:34.960404,13.404,73.0,2,1.499,0.059,0.315,-0.733,0.015,-0.097,0.136,-0.051,-0.016,-1.388,875,909,878,895,555.348780,18.0,-130.0,443.349
2025-10-30T20:32:35.160753,13.615,73.0,2,1.479,0.219,0.316,-0.695,0.071,0.034,-0.020,-0.067,-0.036,-1.402,871,900,893,883,461.404895,20.4,-132.0,349.805
2025-10-30T20:32:35.360873,13.813,73.0,2,1.462,0.304,0.321,-0.383,-0.084,0.150,0.017,-0.047,-0.040,-1.368,874,890,912,874,366.486813,19.8,-134.0,252.287
2025-10-30T20:32:35.561171,14.019,73.0,2,1.424,0.334,0.319,-0.034,-0.221,-0.046,0.247,-0.082,-0.062,-1.381,880,900,922,879,302.250396,16.8,-136.0,183.050
2025-10-30T20:32:35.761512,14.196,73.0,2,1.380,0.338,0.326,-0.027,-0.338,-0.010,-0.088,-0.099,-0.058,-1.379,874,896,908,896,191.622425,13.8,-138.0,67.422
2025-10-30T20:32:35.961872,14.400,73.0,2,1.310,0.330,0.319,-0.025,-0.455,-0.009,0.063,-0.127,-0.036,-1.359,876,906,910,893,132.934872,12.6,-140.0,5.535
2025-10-30T20:32:36.162164,14.615,73.0,0,1.209,0.298,0.315,0.083,-0.620,-0.095,0.173,-0.157,-0.020,-1.374,887,900,902,898,106.325057,12.0,-142.0,-23.675
2025-10-30T20:32:36.362514,14.815,73.0,2,1.066,0.272,0.323,-0.058,-0.770,-0.186,-0.083,-0.033,-0.048,-1.371,868,893,896,895,112.358124,14.4,-144.0,-17.242
2025-10-30T20:32:36.562882,15.015,73.0,2,0.946,0.196,0.312,0.321,-0.505,0.104,-0.521,0.040,0.001,-1.471,875,892,905,894,216.569633,16.8,-146.0,87.370
2025-10-30T20:32:36.763193,15.216,73.0,2,0.897,0.186,0.311,0.086,-0.094,0.031,-1.173,0.074,-0.005,-1.722,884,899,916,899,238.089856,15.6,-148.0,105.690
2025-10-30T20:32:36.963507,15.416,73.0,0,0.874,0.187,0.318,-0.070,-0.009,0.124,-1.289,0.065,-0.031,-1.940,885,901,912,876,264.878150,13.2,-150.0,128.078
2025-10-30T20:32:37.163810,15.615,73.0,2,0.874,0.188,0.310,-0.021,0.041,-0.027,-1.208,0.036,-0.026,-2.179,888,905,919,882,359.783947,9.6,-152.0,217.384
2025-10-30T20:32:37.364101,15.816,73.0,2,0.884,0.178,0.316,0.009,0.054,0.024,-1.051,-0.008,-0.028,-2.408,895,899,895,915,538.021091,5.4,-154.0,389.421
2025-10-30T20:32:37.564414,16.014,73.0,2,0.893,0.171,0.314,-0.044,-0.000,0.174,-1.076,-0.019,-0.028,-2.617,886,897,889,889,586.155423,1.8,-156.0,431.955
2025-10-30T20:32:37.764771,16.216,73.0,0,0.901,0.160,0.307,0.036,-0.005,0.058,-0.561,-0.035,-0.031,-2.846,869,913,861,890,642.748539,1.2,-158.0,485.949
2025-10-30T20:32:37.965086,16.415,73.0,2,0.899,0.147,0.312,-0.024,0.000,0.171,-0.252,-0.040,-0.007,-2.853,885,898,868,906,723.559905,0.6,-160.0,564.160
2025-10-30T20:32:38.165463,16.614,73.0,2,0.919,0.141,0.313,-0.118,-0.027,-0.013,0.250,-0.055,-0.020,-2.839,882,879,895,892,678.076996,1.2,-162.0,517.277
2025-10-30T20:32:38.365673,16.817,73.0,2,0.966,0.135,0.307,-0.332,0.011,0.014,0.043,-0.062,-0.009,-2.863,878,868,874,902,492.334956,2.4,-164.0,330.735
2025-10-30T20:32:38.565997,17.014,73.0,0,1.042,0.146,0.319,-0.519,0.006,0.050,-0.216,-0.058,0.008,-2.855,870,878,885,883,379.905892,5.4,-166.0,219.306
2025-10-30T20:32:38.766314,17.216,73.0,2,1.152,0.165,0.313,-0.659,0.005,-0.014,-0.018,-0.054,0.002,-2.866,877,888,890,893,355.043084,9.6,-168.0,196.643
2025-10-30T20:32:38.966722,17.415,72.0,2,1.296,0.182,0.314,-0.682,0.091,0.029,-0.434,-0.062,-0.033,-2.886,877,894,897,895,276.801334,13.8,-170.0,120.601
2025-10-30T20:32:39.167044,17.615,72.0,2,1.397,0.205,0.314,-0.461,-0.081,0.194,-1.089,-0.004,-0.046,-3.003,883,900,891,875,314.622992,16.2,-172.0,158.823
2025-10-30T20:32:39.367399,17.817,72.0,0,1.446,0.224,0.309,-0.036,-0.069,0.086,-0.646,0.016,-0.016,3.027,889,911,919,868,658.646458,15.0,-174.0,499.646
2025-10-30T20:32:39.567837,18.016,72.0,2,1.466,0.216,0.316,-0.052,0.063,0.053,-0.199,-0.002,-0.027,3.010,879,902,910,854,871.956345,12.6,-176.0,708.556
2025-10-30T20:32:39.768272,18.216,72.0,0,1.484,0.191,0.303,-0.059,0.067,0.001,0.088,-0.014,-0.031,3.025,882,868,915,879,976.643101,9.0,-178.0,807.643
2025-10-30T20:32:39.968817,18.416,72.0,0,1.487,0.184,0.302,0.064,-0.087,0.011,-0.023,-0.009,-0.026,3.020,880,875,924,920,1193.301900,5.4,-180.0,1018.702
2025-10-30T20:32:40.169125,18.615,72.0,0,1.481,0.190,0.302,-0.004,-0.009,0.002,-0.010,-0.014,-0.023,3.015,885,879,924,916,1385.014626,2.4,-182.0,1205.415
2025-10-30T20:32:40.369535,18.816,72.0,0,1.483,0.189,0.302,-0.012,-0.027,0.001,-0.000,-0.019,-0.023,3.019,885,883,923,899,1213.914141,1.8,-184.0,1031.714
2025-10-30T20:32:40.569923,19.016,72.0,0,1.483,0.189,0.302,-0.001,-0.013,0.003,-0.002,-0.019,-0.023,3.017,886,883,925,891,1170.985749,1.2,-186.0,986.186
2025-10-30T20:32:40.770276,19.216,72.0,0,1.483,0.189,0.302,-0.002,-0.019,0.002,-0.007,-0.020,-0.023,3.017,886,884,923,887,1212.335866,0.6,-188.0,1024.936
2025-10-30T20:32:40.970695,19.416,72.0,0,1.483,0.189,0.302,-0.005,-0.017,0.002,-0.016,-0.021,-0.023,3.018,886,884,923,886,1159.753165,0.0,-190.0,969.753
2025-10-30T20:32:41.171016,19.617,72.0,0,1.483,0.189,0.302,-0.003,-0.015,0.002,0.006,-0.022,-0.023,3.017,885,884,923,885,1072.435815,0.0,-192.0,880.436
2025-10-30T20:32:41.371449,19.815,72.0,0,1.483,0.188,0.302,-0.002,-0.016,0.002,0.005,-0.023,-0.023,3.017,883,884,923,885,1039.692873,0.0,-194.0,845.693
2025-10-30T20:32:41.571898,20.015,72.0,0,1.483,0.188,0.302,-0.002,-0.015,0.001,-0.003,-0.024,-0.022,3.017,882,884,921,884,995.017070,0.0,-196.0,799.017
2025-10-30T20:32:41.772339,20.215,72.0,0,1.483,0.188,0.302,-0.003,-0.015,0.002,0.007,-0.025,-0.022,3.017,881,883,918,884,957.643940,0.0,-198.0,759.644
2025-10-30T20:32:41.972791,20.415,72.0,0,1.483,0.188,0.302,-0.002,-0.013,0.002,-0.002,-0.026,-0.022,3.017,881,882,917,883,920.772619,0.0,-200.0,720.773
2025-10-30T20:32:42.173172,20.615,72.0,0,1.483,0.188,0.302,-0.002,-0.014,0.002,-0.006,-0.028,-0.022,3.017,881,881,918,883,881.336692,0.0,-202.0,679.337
2025-10-30T20:32:42.373474,20.815,72.0,0,1.483,0.188,0.302,-0.002,-0.012,0.002,0.002,-0.028,-0.022,3.017,881,880,918,883,843.816610,0.0,-204.0,639.817
2025-10-30T20:32:42.573892,21.014,72.0,0,1.483,0.188,0.302,-0.002,-0.012,0.002,0.011,-0.029,-0.022,3.017,882,878,917,882,809.774655,0.0,-206.0,603.775
2025-10-30T20:32:42.774309,21.216,72.0,0,1.483,0.188,0.302,-0.002,-0.012,0.002,-0.016,-0.030,-0.022,3.017,882,878,915,882,778.387878,0.0,-208.0,570.388
2025-10-30T20:32:42.974699,21.415,73.0,0,1.483,0.187,0.302,-0.002,-0.011,0.002,0.003,-0.031,-0.022,3.017,882,877,912,881,752.223701,0.0,-210.0,542.224
2025-10-30T20:32:43.175298,21.635,73.0,0,1.483,0.188,0.302,-0.002,-0.015,0.001,0.010,-0.034,-0.022,3.017,883,877,911,881,717.620921,0.0,-212.0,505.621
2025-10-30T20:32:43.376060,21.836,73.0,2,1.483,0.188,0.302,-0.002,-0.015,0.001,-0.007,-0.036,-0.022,3.017,882,877,911,881,676.037683,0.0,-214.0,462.038
2025-10-30T20:32:43.576521,22.034,73.0,2,1.471,0.190,0.302,0.095,-0.002,0.094,-0.054,-0.048,-0.032,3.012,862,887,902,851,586.685792,0.6,-216.0,371.286
2025-10-30T20:32:43.776874,22.236,73.0,2,1.428,0.185,0.309,0.290,0.034,0.147,-0.043,-0.054,-0.016,3.035,890,903,891,893,504.718254,2.4,-218.0,289.118
2025-10-30T20:32:43.977174,22.436,72.0,2,1.351,0.188,0.303,0.516,0.022,-0.051,0.164,-0.047,-0.035,3.034,879,916,873,890,421.598645,5.4,-220.0,206.999
2025-10-30T20:32:44.177507,22.635,72.0,2,1.221,0.192,0.305,0.726,-0.008,-0.197,0.051,-0.048,-0.024,3.039,887,904,887,899,365.936753,9.6,-222.0,153.537
2025-10-30T20:32:44.377848,22.835,72.0,2,1.046,0.207,0.303,0.927,-0.021,0.064,0.169,-0.045,-0.029,3.049,890,885,898,890,324.079672,15.0,-224.0,115.080
2025-10-30T20:32:44.578151,23.034,72.0,2,0.859,0.221,0.301,0.965,0.006,0.035,0.100,-0.033,-0.038,3.052,886,883,900,888,340.653966,20.4,-226.0,135.054
2025-10-30T20:32:44.778518,23.236,72.0,2,0.695,0.206,0.307,0.668,0.179,-0.074,-0.119,-0.050,-0.006,3.063,893,888,893,878,354.561616,22.8,-228.0,149.362
2025-10-30T20:32:44.978826,23.435,72.0,2,0.593,0.177,0.324,0.285,0.285,0.109,0.255,-0.012,0.018,3.079,880,903,895,890,715.968794,22.2,-230.0,508.169
2025-10-30T20:32:45.179137,23.637,72.0,0,0.541,0.139,0.319,0.113,0.274,0.055,0.136,0.084,0.034,3.076,882,910,886,882,670.203660,19.8,-232.0,458.004
2025-10-30T20:32:45.379503,23.775,72.0,2,0.533,0.086,0.326,-0.072,0.448,0.021,0.178,0.070,0.004,3.088,871,904,885,895,640.684017,17.4,-234.0,424.084
2025-10-30T20:32:45.579851,23.935,72.0,2,0.545,0.013,0.317,-0.203,0.603,-0.019,0.107,0.072,0.005,3.075,874,898,892,903,601.263437,15.0,-235.8,380.463
2025-10-30T20:32:45.780347,24.222,72.0,2,0.595,-0.212,0.320,-0.263,0.882,-0.038,0.209,-0.014,-0.023,3.081,876,898,882,909,787.946232,16.2,-237.8,566.346
2025-10-30T20:32:45.980694,24.439,72.0,2,0.601,-0.372,0.317,0.026,0.747,0.215,0.143,-0.101,0.009,3.123,874,902,885,895,387.240112,18.0,-239.8,165.440
2025-10-30T20:32:46.180898,24.613,72.0,0,0.592,-0.471,0.313,-0.031,0.371,0.251,0.020,-0.153,-0.055,3.109,874,898,894,887,370.644790,18.6,-241.8,147.445
2025-10-30T20:32:46.381256,24.757,72.0,0,0.593,-0.506,0.319,-0.013,0.069,0.206,-0.023,-0.167,-0.006,3.128,881,888,894,886,336.771202,16.2,-243.8,109.171
2025-10-30T20:32:46.581616,25.026,72.0,2,0.594,-0.522,0.316,-0.014,-0.039,0.028,0.090,-0.115,-0.038,3.141,873,913,869,883,312.226020,12.6,-246.0,78.826
2025-10-30T20:32:46.781936,25.187,72.0,2,0.597,-0.535,0.311,-0.002,0.051,0.021,0.024,-0.059,-0.036,3.122,862,899,885,885,89.490862,7.8,-248.0,-150.709
2025-10-30T20:32:46.982266,25.377,72.0,2,0.587,-0.557,0.317,0.006,0.164,0.104,-0.082,0.032,-0.038,3.139,887,880,893,874,149.790015,4.8,-250.0,-95.410
2025-10-30T20:32:47.182628,25.597,72.0,2,0.576,-0.610,0.312,0.101,0.299,-0.010,0.078,0.019,-0.053,3.132,882,861,897,881,205.371953,4.2,-252.0,-42.428
2025-10-30T20:32:47.382924,25.788,72.0,2,0.546,-0.668,0.316,0.183,0.328,0.015,-0.237,0.010,-0.026,3.130,895,883,897,878,463.397947,6.0,-254.0,215.398
2025-10-30T20:32:47.583340,25.992,71.0,2,0.518,-0.715,0.315,0.091,0.170,0.017,0.244,-0.047,-0.029,-3.137,884,889,889,895,516.542983,7.2,-256.0,267.743
2025-10-30T20:32:47.783691,26.217,71.0,2,0.494,-0.752,0.312,-0.003,0.055,-0.001,-0.829,-0.083,-0.018,3.014,884,890,886,907,502.792377,7.2,-258.0,251.992
2025-10-30T20:32:47.983954,26.395,71.0,2,0.499,-0.750,0.319,-0.056,-0.073,-0.085,-1.424,-0.053,-0.019,2.820,882,895,886,872,485.462824,6.6,-260.0,232.063
2025-10-30T20:32:48.184300,26.620,71.0,2,0.494,-0.737,0.313,0.067,-0.060,0.015,-0.808,-0.029,-0.035,2.602,879,902,882,882,520.527186,5.4,-262.0,263.927
2025-10-30T20:32:48.384635,26.825,71.0,2,0.489,-0.735,0.308,0.020,0.016,0.030,-1.150,-0.020,-0.018,2.340,870,875,911,904,520.867787,3.0,-264.0,259.868
2025-10-30T20:32:48.584944,27.030,71.0,2,0.484,-0.737,0.318,-0.026,0.037,-0.002,-1.512,-0.025,-0.021,2.111,897,881,895,868,640.742142,1.8,-266.0,376.542
2025-10-30T20:32:48.785252,27.235,71.0,2,0.476,-0.737,0.307,0.024,0.026,-0.053,-0.843,-0.029,-0.034,1.885,889,902,907,877,715.144312,1.2,-268.0,448.344
2025-10-30T20:32:48.985605,27.438,71.0,2,0.465,-0.734,0.309,0.036,0.014,-0.007,-1.017,-0.037,-0.023,1.644,877,906,898,862,759.110771,0.6,-270.0,489.711
2025-10-30T20:32:49.186040,27.617,71.0,2,0.463,-0.725,0.316,0.001,0.000,0.159,-1.259,-0.028,-0.014,1.431,888,906,892,854,858.784865,0.0,-272.0,586.785
2025-10-30T20:32:49.386477,27.821,71.0,2,0.456,-0.722,0.308,0.012,0.018,0.001,-1.128,-0.030,-0.018,1.186,890,929,904,868,756.594366,0.0,-274.0,482.594
2025-10-30T20:32:49.586904,28.027,71.0,2,0.448,-0.718,0.318,-0.002,0.006,0.037,-1.332,-0.026,-0.010,0.952,902,907,894,917,832.741649,0.0,-276.0,556.742
2025-10-30T20:32:49.787335,28.233,71.0,2,0.442,-0.710,0.311,0.011,0.020,0.051,-0.947,-0.018,-0.018,0.741,895,915,886,899,1055.367885,0.0,-278.0,777.368
2025-10-30T20:32:49.987770,28.437,71.0,0,0.432,-0.697,0.307,0.017,0.017,0.051,-1.120,-0.019,-0.007,0.477,885,933,882,895,1439.265518,0.0,-280.0,1159.266
