timestamp,elapsed,battery,mode,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_speed,roll,pitch,yaw,footf_0,footf_1,footf_2,footf_3,stability_smooth,speed_score_smooth,time_score_smooth,total_score
2025-10-30T20:40:42.995812,5.702,60.0,2,1.440,-1.065,0.306,0.535,-0.023,0.042,0.112,-0.050,-0.011,-0.258,875,879,912,871,304.756218,15.0,-53.0,266.756
2025-10-30T20:40:43.196112,5.904,60.0,2,1.540,-1.088,0.303,0.520,-0.010,0.095,0.012,-0.050,-0.005,-0.258,888,906,904,880,328.344097,15.0,-55.0,288.344
2025-10-30T20:40:43.396541,6.103,60.0,2,1.639,-1.111,0.312,0.489,0.013,0.032,-0.083,-0.060,-0.000,-0.243,900,891,902,882,331.715519,15.0,-57.0,289.716
2025-10-30T20:40:43.596978,6.302,60.0,2,1.737,-1.138,0.303,0.557,0.011,-0.110,0.080,-0.052,-0.014,-0.240,882,896,885,884,336.020539,15.6,-59.0,292.621
2025-10-30T20:40:43.797274,6.502,60.0,2,1.843,-1.160,0.307,0.577,0.012,-0.031,0.357,-0.049,-0.008,-0.227,887,899,889,869,363.864020,16.2,-61.0,319.064
2025-10-30T20:40:43.997576,6.704,60.0,2,1.962,-1.192,0.303,0.496,-0.122,0.112,1.757,-0.073,-0.008,0.058,888,884,900,885,323.916907,16.2,-63.0,277.117
2025-10-30T20:40:44.197897,6.903,60.0,2,2.035,-1.186,0.297,0.335,0.071,0.058,0.207,-0.099,-0.016,0.182,893,900,878,902,263.699296,15.0,-65.0,213.699
2025-10-30T20:40:44.398225,7.103,60.0,2,2.110,-1.157,0.304,0.429,0.057,-0.029,0.218,-0.096,-0.015,0.241,896,894,881,868,228.794921,14.4,-67.0,176.195
2025-10-30T20:40:44.598562,7.302,60.0,2,2.202,-1.133,0.300,0.515,0.001,0.037,0.106,-0.066,-0.011,0.270,884,889,899,885,205.009483,13.8,-69.0,149.809
2025-10-30T20:40:44.798871,7.505,60.0,2,2.294,-1.103,0.300,0.502,0.035,0.119,-0.014,-0.058,-0.005,0.265,885,901,903,906,181.676042,13.2,-71.0,123.876
2025-10-30T20:40:44.999226,7.704,60.0,2,2.386,-1.071,0.308,0.471,0.034,0.059,-0.104,-0.061,-0.004,0.280,889,887,892,887,197.739270,13.2,-73.0,137.939
2025-10-30T20:40:45.199665,7.902,60.0,2,2.498,-1.046,0.300,0.675,-0.151,-0.118,1.561,-0.053,-0.010,0.445,881,891,904,885,245.363037,15.6,-75.0,185.963
2025-10-30T20:40:45.399977,8.047,60.0,2,2.559,-1.019,0.305,0.411,-0.053,-0.046,0.110,-0.069,-0.012,0.548,851,890,901,872,264.787453,15.6,-76.8,203.587
2025-10-30T20:40:45.600281,8.252,60.0,2,2.635,-0.974,0.299,0.487,0.056,-0.053,0.303,-0.064,-0.009,0.579,872,872,892,893,268.361855,15.6,-78.8,205.162
2025-10-30T20:40:45.800600,8.470,60.0,2,2.709,-0.898,0.294,0.450,0.041,0.168,0.185,-0.120,0.000,0.801,885,870,890,884,223.170107,15.6,-80.8,157.970
2025-10-30T20:40:46.000916,8.664,60.0,2,2.772,-0.823,0.304,0.485,0.038,0.060,0.012,-0.114,0.007,0.847,856,879,888,863,185.465693,15.6,-82.8,118.266
2025-10-30T20:40:46.201293,8.887,60.0,2,2.839,-0.746,0.297,0.563,0.021,-0.075,0.080,-0.085,-0.003,0.853,871,892,893,885,145.435068,15.0,-84.8,75.635
2025-10-30T20:40:46.401714,9.105,60.0,2,2.913,-0.650,0.301,0.520,0.022,0.106,0.054,-0.070,0.001,0.852,880,880,881,874,145.824389,15.6,-87.0,74.424
2025-10-30T20:40:46.601989,9.311,60.0,2,2.977,-0.568,0.311,0.510,0.017,0.184,0.103,-0.072,0.006,0.868,882,891,888,899,135.865064,15.6,-89.0,62.465
2025-10-30T20:40:46.802418,9.486,60.0,2,3.042,-0.489,0.306,0.606,-0.007,-0.012,0.952,-0.057,-0.007,0.906,885,921,881,899,181.766847,16.2,-91.0,106.967
2025-10-30T20:40:47.002853,9.692,60.0,2,3.091,-0.411,0.304,0.381,-0.036,0.044,1.006,-0.117,0.004,1.237,902,905,888,883,180.982252,15.6,-93.0,103.582
2025-10-30T20:40:47.203279,9.897,60.0,2,3.111,-0.322,0.299,0.525,0.054,-0.006,1.779,-0.146,-0.001,1.420,896,919,910,895,163.014118,15.0,-95.0,83.014
2025-10-30T20:40:47.403661,10.104,60.0,0,3.109,-0.226,0.296,0.448,0.029,0.065,0.343,-0.161,0.007,1.601,892,923,872,892,129.619259,14.4,-97.0,47.019
2025-10-30T20:40:47.603990,10.309,60.0,2,3.100,-0.127,0.301,0.499,0.016,-0.099,-0.218,-0.133,0.006,1.629,879,910,875,913,102.824357,14.4,-99.0,18.224
2025-10-30T20:40:47.804408,10.514,60.0,2,3.099,-0.010,0.299,0.622,-0.119,-0.080,1.792,-0.101,0.002,1.808,876,884,880,899,62.711448,14.4,-101.0,-23.889
2025-10-30T20:40:48.004825,10.697,60.0,2,3.076,0.066,0.295,0.380,0.008,0.034,0.182,-0.115,-0.001,1.953,869,894,891,906,63.289737,14.4,-103.0,-25.310
2025-10-30T20:40:48.205118,10.902,60.0,0,3.042,0.144,0.306,0.445,0.057,0.041,0.175,-0.100,-0.001,1.992,856,890,897,888,73.971743,13.8,-105.0,-17.228
2025-10-30T20:40:48.405428,11.109,60.0,2,2.998,0.232,0.293,0.517,-0.065,-0.038,0.640,-0.097,-0.015,2.197,873,907,909,893,87.257510,14.4,-107.0,-5.342
2025-10-30T20:40:48.605747,11.292,60.0,2,2.952,0.304,0.305,0.443,-0.017,-0.012,0.049,-0.085,-0.006,2.232,894,900,898,902,103.759199,13.8,-109.0,8.559
2025-10-30T20:40:48.806288,11.499,60.0,2,2.890,0.387,0.303,0.526,-0.007,0.074,0.210,-0.063,-0.006,2.245,892,891,885,901,134.258854,13.2,-111.0,36.459
2025-10-30T20:40:49.006585,11.703,60.0,0,2.820,0.458,0.302,0.499,0.027,0.011,0.123,-0.062,-0.007,2.245,883,870,899,910,171.020760,13.8,-113.0,71.821
2025-10-30T20:40:49.206897,11.909,60.0,2,2.744,0.530,0.309,0.502,0.047,-0.073,-0.144,-0.066,-0.001,2.256,867,890,889,861,196.804233,14.4,-115.0,96.204
2025-10-30T20:40:49.407233,12.113,60.0,2,2.676,0.604,0.305,0.522,0.016,0.042,0.119,-0.057,-0.003,2.262,875,910,911,883,237.321210,14.4,-117.0,134.721
2025-10-30T20:40:49.607624,12.294,60.0,2,2.612,0.669,0.303,0.495,0.011,0.059,0.041,-0.055,0.001,2.262,882,913,903,896,276.247907,15.0,-119.0,172.248
2025-10-30T20:40:49.807869,12.506,60.0,0,2.537,0.745,0.311,0.471,0.035,0.073,-0.038,-0.066,0.003,2.275,875,907,904,916,272.346295,15.0,-121.0,166.346
2025-10-30T20:40:50.008163,12.711,60.0,2,2.465,0.832,0.302,0.687,-0.110,-0.136,1.862,-0.063,-0.015,2.425,882,914,878,904,267.916269,16.2,-123.0,161.116
2025-10-30T20:40:50.208501,12.903,60.0,2,2.388,0.887,0.301,0.405,0.014,0.040,0.148,-0.105,-0.013,2.623,890,903,883,903,240.006284,15.6,-125.0,130.606
2025-10-30T20:40:50.408831,13.103,60.0,2,2.307,0.927,0.304,0.491,0.036,0.129,0.445,-0.099,-0.005,2.666,880,894,909,884,199.108838,15.6,-127.0,87.709
2025-10-30T20:40:50.609189,13.304,60.0,0,2.222,0.957,0.296,0.469,0.003,0.044,0.198,-0.103,-0.013,2.803,876,879,874,886,151.006153,15.6,-129.0,37.606
2025-10-30T20:40:50.809549,13.503,60.0,2,2.127,0.988,0.305,0.471,-0.026,-0.042,-0.115,-0.084,-0.014,2.834,896,889,879,917,132.414335,15.6,-131.0,17.014
2025-10-30T20:40:51.009965,13.703,60.0,2,2.027,1.026,0.301,0.554,-0.016,0.035,0.131,-0.061,-0.005,2.841,884,891,905,907,138.310350,15.0,-133.0,20.310
2025-10-30T20:40:51.210408,13.903,60.0,2,1.920,1.049,0.294,0.478,0.083,0.040,-1.581,-0.033,-0.007,2.680,892,898,885,884,295.218781,15.6,-135.0,175.819
2025-10-30T20:40:51.410764,14.104,60.0,0,1.837,1.087,0.306,0.439,0.000,0.100,-0.311,-0.007,-0.005,2.586,893,898,888,908,2622.460547,15.0,-137.0,2500.461
2025-10-30T20:40:51.610886,14.304,60.0,2,1.759,1.136,0.298,0.530,0.019,-0.093,0.072,-0.012,-0.022,2.570,885,889,871,904,2929.907013,15.0,-139.0,2805.907
2025-10-30T20:40:51.811223,14.504,60.0,2,1.668,1.180,0.303,0.493,0.040,0.018,0.003,-0.023,-0.011,2.595,884,901,874,866,3218.760102,15.0,-141.0,3092.760
2025-10-30T20:40:52.011575,14.704,60.0,2,1.580,1.229,0.307,0.499,0.020,0.125,0.108,-0.033,-0.004,2.616,874,894,882,899,3345.586734,14.4,-143.0,3216.987
2025-10-30T20:40:52.211932,14.903,60.0,0,1.498,1.266,0.299,0.531,-0.046,-0.037,1.534,-0.070,-0.016,2.806,877,896,885,900,3209.265332,14.4,-145.0,3078.665
2025-10-30T20:40:52.412245,15.104,60.0,2,1.408,1.305,0.306,0.410,-0.057,0.007,0.099,-0.071,-0.020,2.924,853,901,882,896,898.662809,14.4,-147.0,766.063
2025-10-30T20:40:52.612792,15.323,60.0,2,1.301,1.345,0.299,0.520,-0.067,-0.054,1.695,-0.043,-0.019,3.046,858,895,883,899,662.340902,14.4,-149.0,527.741
2025-10-30T20:40:52.813368,15.524,60.0,2,1.217,1.341,0.292,0.393,0.083,0.111,0.561,-0.112,-0.013,-2.986,868,874,878,901,361.573162,13.8,-151.0,224.373
2025-10-30T20:40:53.013801,15.724,60.0,2,1.128,1.285,0.294,0.590,0.105,-0.006,1.659,-0.206,0.023,-2.662,871,883,876,885,185.930048,14.4,-153.0,47.330
2025-10-30T20:40:53.214135,15.924,60.0,2,1.045,1.229,0.292,0.528,0.052,0.030,0.297,-0.180,0.011,-2.557,877,876,897,885,153.549713,14.4,-155.0,12.950
2025-10-30T20:40:53.414477,16.123,60.0,2,0.950,1.170,0.296,0.563,-0.037,0.080,-0.006,-0.122,0.014,-2.549,883,875,892,898,129.526165,15.6,-157.0,-11.874
2025-10-30T20:40:53.614838,16.323,60.0,2,0.851,1.106,0.305,0.567,-0.006,0.159,0.029,-0.089,0.008,-2.536,886,879,885,873,64.531812,16.2,-159.0,-78.268
2025-10-30T20:40:53.815181,16.522,60.0,2,0.768,1.045,0.301,0.558,0.031,-0.070,0.121,-0.066,-0.010,-2.540,886,894,906,885,93.904741,17.4,-161.0,-49.695
2025-10-30T20:40:54.015544,16.724,60.0,2,0.681,0.973,0.307,0.503,0.027,-0.030,-0.103,-0.060,-0.002,-2.539,887,889,898,858,144.918396,16.8,-163.0,-1.282
2025-10-30T20:40:54.215892,16.924,60.0,2,0.591,0.906,0.306,0.562,-0.001,0.113,0.138,-0.045,-0.004,-2.528,875,911,919,886,236.849356,17.4,-165.0,89.249
2025-10-30T20:40:54.416197,17.124,60.0,2,0.507,0.840,0.302,0.556,0.013,0.080,-0.076,-0.045,-0.008,-2.534,874,877,900,900,319.164588,17.4,-167.0,169.565
2025-10-30T20:40:54.616874,17.323,60.0,2,0.414,0.781,0.306,0.530,0.097,-0.129,-1.904,0.020,-0.012,-2.758,871,890,901,886,668.472634,16.8,-169.0,516.273
2025-10-30T20:40:54.817198,17.524,60.0,2,0.312,0.730,0.299,0.615,0.060,-0.075,-0.200,0.007,-0.013,-2.878,874,891,905,886,1544.693113,16.8,-171.0,1390.493
2025-10-30T20:40:55.017495,17.723,60.0,2,0.192,0.686,0.297,0.585,0.102,0.040,-0.808,0.005,-0.003,-3.028,874,905,902,865,8581.538619,17.4,-173.0,8425.939
2025-10-30T20:40:55.217850,17.923,60.0,2,0.075,0.668,0.310,0.548,-0.002,0.184,-0.029,-0.013,0.012,-3.059,853,896,898,872,9102.084684,16.8,-175.0,8943.885
2025-10-30T20:40:55.418179,18.123,60.0,2,-0.019,0.661,0.304,0.474,-0.009,-0.051,0.106,-0.013,-0.003,-3.069,874,917,878,883,10075.794522,16.2,-177.0,9914.995
