timestamp,elapsed,battery,mode,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_speed,roll,pitch,yaw,footf_0,footf_1,footf_2,footf_3,stability_smooth,speed_score_smooth,time_score_smooth,total_score
2025-10-30T21:02:39.336004,0.149,28.0,0,2.559,0.078,0.291,0.002,-0.001,0.002,0.006,-0.036,0.352,-2.047,918,878,866,950,7.982310,0.0,-1.0,6.982
2025-10-30T21:02:39.536318,0.351,28.0,0,2.559,0.078,0.291,0.002,-0.001,0.002,0.007,-0.036,0.352,-2.047,917,878,866,950,7.983463,0.0,-2.5,5.483
2025-10-30T21:02:39.736734,0.550,28.0,0,2.559,0.078,0.291,0.002,-0.001,0.002,0.014,-0.036,0.352,-2.047,917,878,866,950,7.985681,0.0,-3.3,4.652
2025-10-30T21:02:39.936897,0.751,28.0,0,2.559,0.078,0.291,0.002,-0.001,0.001,-0.000,-0.036,0.352,-2.047,917,878,866,950,7.989202,0.0,-4.5,3.489
2025-10-30T21:02:40.137186,0.951,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,-0.007,-0.036,0.352,-2.047,917,877,866,950,7.991226,0.0,-5.6,2.391
2025-10-30T21:02:40.337601,1.151,28.0,0,2.559,0.078,0.291,0.003,-0.001,0.001,-0.006,-0.036,0.352,-2.047,917,877,866,950,7.993486,0.0,-7.8,0.193
2025-10-30T21:02:40.537994,1.349,28.0,0,2.559,0.078,0.291,0.002,-0.000,0.002,0.009,-0.036,0.352,-2.047,918,877,866,950,7.996440,0.0,-9.6,-1.604
2025-10-30T21:02:40.738245,1.569,28.0,0,2.559,0.078,0.291,0.002,-0.001,0.001,0.007,-0.036,0.352,-2.047,918,877,866,950,7.998907,0.0,-11.8,-3.801
2025-10-30T21:02:40.938684,1.769,28.0,0,2.559,0.078,0.291,0.002,-0.001,0.001,-0.004,-0.036,0.351,-2.047,917,878,866,950,8.000680,0.0,-13.8,-5.799
2025-10-30T21:02:41.138981,1.971,28.0,0,2.559,0.078,0.291,0.001,-0.002,0.002,0.004,-0.036,0.352,-2.047,917,878,866,950,8.002423,0.0,-15.8,-7.798
2025-10-30T21:02:41.339299,2.170,28.0,0,2.559,0.078,0.291,0.002,-0.001,0.001,0.002,-0.036,0.351,-2.047,917,878,866,950,8.006538,0.0,-17.8,-9.793
2025-10-30T21:02:41.539728,2.370,28.0,0,2.559,0.078,0.291,0.001,-0.000,0.001,0.002,-0.036,0.351,-2.047,916,878,867,950,8.011469,0.0,-20.0,-11.989
2025-10-30T21:02:41.739996,2.570,28.0,0,2.560,0.078,0.291,0.001,-0.001,0.002,-0.013,-0.037,0.351,-2.047,915,877,866,950,8.016411,0.0,-22.0,-13.984
2025-10-30T21:02:41.940343,2.771,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,-0.006,-0.036,0.351,-2.047,915,878,867,950,8.021732,0.0,-24.0,-15.978
2025-10-30T21:02:42.140971,2.969,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.002,0.011,-0.036,0.351,-2.047,916,878,866,951,8.028558,0.0,-26.0,-17.971
2025-10-30T21:02:42.341322,3.170,28.0,0,2.559,0.078,0.291,0.001,-0.000,0.001,0.001,-0.036,0.351,-2.047,915,878,867,950,8.033761,0.0,-28.0,-19.966
2025-10-30T21:02:42.541731,3.371,28.0,1,2.559,0.078,0.291,0.001,-0.001,0.001,-0.004,-0.036,0.351,-2.047,915,878,867,950,8.038120,0.0,-30.0,-21.962
2025-10-30T21:02:42.741995,3.569,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,0.002,-0.036,0.351,-2.047,915,878,867,950,8.042044,0.0,-32.0,-23.958
2025-10-30T21:02:42.942344,3.770,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,-0.009,-0.036,0.351,-2.048,915,878,866,950,8.043852,0.0,-34.0,-25.956
2025-10-30T21:02:43.142750,3.971,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,0.007,-0.037,0.351,-2.048,915,878,866,950,8.043003,0.0,-36.0,-27.957
2025-10-30T21:02:43.342998,4.172,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,-0.010,-0.036,0.351,-2.048,915,878,866,950,8.042768,0.0,-38.0,-29.957
2025-10-30T21:02:43.543340,4.371,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,-0.001,-0.036,0.351,-2.048,916,878,866,951,8.042027,0.0,-40.0,-31.958
2025-10-30T21:02:43.743750,4.569,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,-0.010,-0.037,0.351,-2.048,915,878,866,951,8.041053,0.0,-42.0,-33.959
2025-10-30T21:02:43.943991,4.769,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,-0.003,-0.037,0.351,-2.048,915,878,866,951,8.041612,0.0,-44.0,-35.958
2025-10-30T21:02:44.144294,4.970,28.0,0,2.559,0.078,0.291,0.001,-0.000,0.001,-0.003,-0.037,0.351,-2.048,915,878,865,951,8.043196,0.0,-46.0,-37.957
2025-10-30T21:02:44.344594,5.171,28.0,0,2.559,0.078,0.291,0.000,-0.000,0.001,-0.000,-0.037,0.351,-2.048,915,878,866,951,8.044900,0.0,-48.0,-39.955
2025-10-30T21:02:44.545013,5.369,28.0,0,2.559,0.078,0.291,0.001,-0.001,0.001,0.008,-0.037,0.351,-2.048,915,878,866,951,8.046769,0.0,-50.0,-41.953
2025-10-30T21:02:44.745382,5.571,28.0,0,2.559,0.078,0.291,0.000,-0.001,0.001,0.006,-0.037,0.350,-2.048,914,878,866,952,8.050919,0.0,-52.0,-43.949
2025-10-30T21:02:44.945801,5.772,28.0,0,2.560,0.078,0.291,0.000,0.000,0.001,-0.002,-0.037,0.350,-2.048,914,878,866,951,8.054720,0.0,-54.0,-45.945
2025-10-30T21:02:45.145996,5.971,28.0,0,2.560,0.078,0.291,0.001,-0.000,0.001,0.006,-0.037,0.350,-2.048,914,878,866,951,8.059232,0.0,-56.0,-47.941
2025-10-30T21:02:45.346329,6.150,28.0,0,2.560,0.078,0.291,-0.000,0.000,0.000,0.003,-0.037,0.350,-2.048,913,878,866,952,8.064712,0.0,-58.0,-49.935
2025-10-30T21:02:45.546773,6.283,28.0,0,2.560,0.078,0.291,0.000,-0.000,0.001,0.005,-0.037,0.350,-2.048,913,877,865,951,8.068902,0.0,-59.8,-51.731
2025-10-30T21:02:45.747003,6.551,28.0,0,2.560,0.078,0.291,-0.000,-0.000,0.001,-0.002,-0.038,0.350,-2.048,913,877,865,951,8.072094,0.0,-61.8,-53.728
2025-10-30T21:02:45.947319,6.732,28.0,0,2.560,0.078,0.291,0.000,0.000,0.001,0.001,-0.038,0.350,-2.048,912,877,866,951,8.075373,0.0,-63.6,-55.525
